borrower_id,name,age,city,employment_type,employment_years,monthly_income,household_size,dependents,requested_amount,tenure_months,purpose,first_time_borrower,prev_loans,loans_repaid,late_payments,avg_delay_days,defaults,max_days_past_due,avg_income_6m,avg_expenses_6m,avg_debt_6m,income_volatility,expense_trend,debt_trend,total_transactions_6m,bounced_payments_6m,disputed_txns_6m,id_verification,address_verification,phone_verification,bank_stmt_status,income_doc_status,doc_quality_score,transaction_variance,night_txn_ratio,new_device_90d,applications_30d,address_changes_12m,doc_avg_income,vouches_count,avg_vouch_trust,community_tenure_years,group_memberships,guarantor_past_count,account_age_months,prev_lenders_count,disputes_raised,disputes_lost,ontime_streak_months,salary_credits_6m,savings_balance,existing_debt_accounts
B11257,Aadhya Pillai,23,Pune,business,3.8,76395,4,2,199000,18,education,0,7,7,1,21.3,0,47,74766,40111,20642,0.057,-0.0107,0.1486,275,0,0,2,1,2,2,2,83,0.294,0.036,0,3,0,69866,5,4.9,10.1,4,1,37,2,1,0,11,5,215641,0
B11258,Sneha Verma,58,Indore,self-employed,7.0,67427,6,3,119000,6,business,0,7,7,0,2.5,0,0,69348,42177,19307,0.072,0.0909,-0.0761,434,0,0,1,2,2,2,2,82,0.181,0.081,0,1,0,72407,4,4.9,4.9,4,0,56,3,0,0,9,0,311723,1
B11259,Vikram Rao,45,Kolkata,salaried,1.6,56634,4,0,220000,12,education,0,1,1,0,3.7,0,0,56072,36258,19071,0.039,0.043,0.0885,343,0,0,1,2,2,2,2,49,0.174,0.087,0,1,1,50658,2,3.9,10.5,2,3,118,0,1,0,32,6,80049,1
B11260,Meera Bose,43,Surat,self-employed,5.0,62345,4,4,141000,6,home-repair,0,7,7,1,15.5,0,57,62712,42974,17024,0.042,0.0364,0.1642,277,0,1,2,2,2,2,2,63,0.183,0.052,0,1,0,57356,6,5.0,5.1,0,2,95,0,0,0,14,4,209770,0
B11261,Rahul Mishra,34,Ahmedabad,business,2.0,45365,4,1,316000,24,personal,0,1,1,3,10.7,0,9,43304,26111,25106,0.067,0.0409,-0.0407,263,0,0,2,0,0,2,1,48,0.186,0.205,0,1,0,40316,0,0,10.4,2,1,18,1,1,1,7,0,0,1
B11262,Anita Mishra,48,Delhi,salaried,3.2,31253,1,4,206000,6,education,0,4,4,3,10.0,0,51,29754,19809,22552,0.084,0.0399,-0.1464,320,0,0,2,2,2,0,2,53,0.291,0.107,0,1,2,31129,1,3.7,7.1,0,1,118,1,1,0,7,6,10239,2
B11263,Anita Mishra,44,Hyderabad,salaried,1.2,34131,3,3,214000,18,medical,0,2,0,4,13.0,1,9,35751,24886,19799,0.057,-0.0877,-0.0343,361,0,0,2,2,2,2,2,68,0.361,0.296,0,1,0,36194,2,4.7,2.3,0,0,21,4,0,0,6,6,43046,3
B11264,Kiran Nair,50,Delhi,daily-wage,7.6,76227,1,3,282000,24,education,0,7,7,1,11.0,0,50,77000,47941,21994,0.071,0.0816,0.0364,257,0,0,2,2,2,2,2,93,0.273,0.064,0,2,0,80286,6,4.9,4.3,0,3,118,3,0,0,34,4,296620,1
B11265,Sara Verma,41,Bengaluru,daily-wage,0.7,18108,3,3,147000,12,personal,0,3,0,2,25.7,3,7,18017,11786,14272,0.12,0.0987,0.1497,316,1,1,2,0,0,2,0,45,0.385,0.091,0,1,0,21928,2,4.7,7.7,3,0,31,1,2,2,2,1,12366,1
B11266,Rohan Kulkarni,51,Delhi,salaried,5.0,49882,2,0,123000,6,medical,0,2,2,1,20.9,0,26,49632,34201,38895,0.04,-0.0271,-0.0935,366,0,1,2,0,2,2,2,40,0.32,0.19,0,1,0,48957,0,0,7.3,4,0,73,1,1,0,8,6,72300,1
B11267,Arun Kulkarni,35,Jaipur,salaried,7.0,24272,4,1,91000,12,business,0,1,1,2,8.1,0,9,22994,13575,8262,0.042,-0.0262,-0.0234,265,0,0,2,2,2,2,2,73,0.167,0.114,0,2,1,19978,6,3.7,2.6,0,0,65,0,0,0,18,6,23841,2
B11268,Sara Mishra,34,Bengaluru,salaried,1.7,48911,4,2,125000,12,medical,0,3,2,3,12.0,1,45,48138,31165,29395,0.085,0.1365,0.2078,217,0,0,0,1,1,1,2,60,0.243,0.164,0,1,0,44549,1,4.6,9.5,3,1,112,1,1,0,4,3,63594,4
B11269,Kavitha Patel,50,Delhi,self-employed,4.7,18476,3,1,130000,3,medical,0,3,2,4,14.4,0,34,18356,13353,10518,0.056,0.0726,0.0853,417,2,1,2,2,1,2,2,46,0.244,0.062,0,1,1,19606,2,4.8,11.1,3,1,100,2,0,0,6,2,34624,4
B11270,Rahul Patel,38,Mumbai,salaried,3.6,38866,4,1,281000,6,business,0,3,2,4,26.5,0,53,40092,25188,27787,0.072,0.068,-0.1756,340,2,1,2,2,2,2,0,76,0.265,0.121,0,3,0,37769,3,3.9,10.5,2,1,61,0,0,0,2,6,76280,5
B11271,Deepak Reddy,45,Chennai,daily-wage,2.2,28721,2,1,84000,12,personal,0,4,4,1,6.3,0,32,28111,18550,8420,0.022,0.0116,0.0233,359,0,1,2,2,2,2,1,78,0.284,0.088,0,1,0,30136,3,3.7,6.2,0,3,17,3,0,0,29,5,26277,2
B11272,Manoj Patel,38,Bengaluru,business,9.5,73558,3,2,235000,3,medical,0,8,8,1,25.2,0,10,69884,45889,22395,0.071,0.0242,-0.0561,338,0,0,2,2,2,2,2,99,0.353,0.042,0,1,0,76509,6,4.3,3.2,4,1,119,3,0,0,28,2,299255,1
B11273,Diya Pillai,41,Mumbai,salaried,5.6,45205,5,2,391000,6,medical,0,3,3,2,18.8,0,28,45242,35512,32640,0.055,0.0446,-0.0145,295,1,1,0,2,2,2,2,55,0.407,0.223,0,1,1,45380,0,0,3.3,2,1,75,3,0,0,2,6,98934,1
B11274,Meera Nair,46,Bengaluru,salaried,1.5,50102,1,2,128000,6,medical,0,1,1,3,15.9,0,37,48484,30548,43762,0.061,-0.0315,-0.0998,307,0,3,0,2,2,2,2,54,0.319,0.066,0,1,1,50570,3,3.9,6.9,1,0,57,0,1,0,8,6,83108,0
B11275,Ravi Patel,46,Kochi,salaried,4.4,34655,6,2,126000,12,medical,0,6,6,2,7.7,0,45,31328,19219,11312,0.059,-0.0371,0.018,292,0,0,1,2,2,2,2,75,0.35,0.038,0,3,0,28952,6,3.7,11.3,2,0,92,0,0,0,18,6,92275,1
B11276,Kavya Iyer,31,Mumbai,self-employed,1.5,38547,6,3,240000,24,business,0,1,1,3,14.9,0,12,40062,27912,23306,0.081,0.0562,0.1877,292,2,2,0,0,2,2,2,63,0.297,0.276,0,2,0,39788,3,4.5,10.9,1,1,74,0,0,0,1,4,92002,4
B11277,Aarav Iyer,41,Delhi,salaried,9.4,80274,1,0,155000,6,home-repair,0,3,3,0,5.0,0,0,81367,50262,28005,0.04,0.0625,0.0527,272,0,0,2,2,2,2,2,93,0.315,0.115,0,1,0,83739,3,3.6,8.5,2,0,99,3,1,1,34,6,124304,1
B11278,Anita Gupta,35,Chennai,self-employed,3.1,60275,6,1,147000,3,business,0,3,3,0,3.9,0,0,61361,38913,19776,0.043,-0.0227,-0.0194,402,0,0,2,2,2,2,2,98,0.281,0.107,0,1,0,59324,6,4.5,2.7,1,0,112,2,0,0,20,2,55222,2
B11279,Sneha Nair,36,Mumbai,salaried,3.5,20331,1,4,138000,12,home-repair,0,1,1,2,13.2,0,6,20296,14393,14743,0.044,0.0416,0.028,420,1,2,0,2,2,0,2,57,0.261,0.105,0,1,2,22003,1,3.8,9.3,4,0,19,4,0,0,6,6,9917,0
B11280,Sara Chopra,23,Chennai,self-employed,7.8,42058,2,0,78000,12,education,0,5,5,0,2.9,0,0,40478,27090,12602,0.079,-0.0434,0.0521,294,0,0,1,1,2,2,2,60,0.397,0.022,0,3,0,36165,2,4.5,8.0,0,2,65,0,0,0,21,5,69258,2
B11281,Meera Mehta,39,Mumbai,salaried,11.8,87058,6,4,144000,6,personal,0,4,4,0,2.2,0,0,81838,50361,26299,0.064,0.0988,0.172,336,0,0,2,2,2,2,2,83,0.279,0.117,0,1,0,78597,5,3.5,6.8,1,1,22,3,0,0,33,6,135458,0
B11282,Kavya Bose,27,Pune,salaried,12.3,56870,6,1,176000,12,medical,0,8,8,0,4.8,0,0,54605,35328,20952,0.094,0.0618,0.0566,353,0,0,2,1,2,2,2,99,0.25,0.104,1,1,0,57994,4,4.7,8.3,3,0,61,3,0,0,15,6,210835,1
B11283,Nikhil Gupta,25,Ahmedabad,daily-wage,3.1,88793,2,2,347000,6,education,0,6,6,0,0.4,0,0,84462,60128,31971,0.053,-0.0594,0.0524,347,0,0,2,2,2,2,2,99,0.283,0.069,0,3,0,85753,6,3.8,1.2,1,3,55,0,0,0,34,2,165239,0
B11284,Krishna Singh,39,Mumbai,salaried,1.9,35619,2,1,252000,3,education,0,2,2,1,5.6,0,10,35467,25679,19530,0.054,0.0484,0.0191,261,2,0,1,2,0,2,2,75,0.266,0.03,1,2,0,31895,3,4.3,8.3,0,0,56,3,0,0,7,6,8105,3
B11285,Amit Gupta,38,Delhi,daily-wage,7.7,38968,4,2,120000,12,business,0,6,6,2,16.8,0,53,38836,23510,15138,0.035,0.0674,-0.0319,373,0,0,2,2,1,2,2,63,0.346,0.101,0,4,0,40049,3,3.9,3.5,2,2,85,4,0,0,11,1,50326,1
B11286,Sunita Chopra,26,Bengaluru,salaried,7.6,77545,3,3,144000,18,personal,0,6,6,1,8.0,0,37,68683,43254,19157,0.038,-0.0235,-0.1491,361,0,0,2,2,2,2,2,78,0.341,0.085,0,1,0,66913,4,4.3,11.2,4,0,41,1,0,0,32,6,254514,0
B11287,Myra Reddy,27,Chennai,daily-wage,8.5,86467,5,3,339000,18,business,0,5,5,0,3.3,0,0,85321,53506,29272,0.049,-0.0364,0.0241,331,0,0,2,1,2,2,1,69,0.381,0.091,0,1,0,80099,6,4.8,9.3,1,2,47,4,0,0,8,2,280147,1
B11288,Sneha Singh,27,Lucknow,self-employed,5.7,66480,1,4,109000,18,business,0,5,5,0,1.1,0,0,68090,42594,19876,0.049,0.0169,-0.0354,232,0,1,2,2,2,0,2,63,0.429,0.036,0,1,0,65797,5,4.2,8.4,0,3,98,4,0,0,8,0,260155,2
B11289,Priya Gupta,40,Bengaluru,self-employed,4.4,22484,2,3,51000,12,medical,0,1,1,2,26.2,0,53,22956,13430,13501,0.039,0.0995,-0.2278,346,1,0,0,1,2,1,2,58,0.436,0.081,0,1,1,24745,0,0,5.9,1,1,113,0,0,0,5,3,38759,4
B11290,Kabir Agarwal,38,Delhi,daily-wage,2.3,46084,5,4,70000,18,medical,0,5,5,0,2.6,0,0,46970,30967,16354,0.051,0.0617,0.0353,310,0,0,1,2,2,2,2,80,0.349,0.075,1,1,0,49176,5,4.2,2.3,4,0,95,4,0,0,7,4,33986,0
B11291,Myra Iyer,40,Mumbai,daily-wage,1.8,27261,6,1,87000,3,business,0,4,4,1,15.3,0,23,29451,20993,19552,0.057,0.0246,0.1663,371,3,0,2,1,2,2,1,45,0.274,0.045,0,1,0,29275,0,0,8.9,3,0,113,3,0,0,4,4,26880,2
B11292,Arjun Kulkarni,21,Indore,daily-wage,1.8,17826,4,4,51000,12,personal,1,0,0,0,2.8,0,0,17754,13518,12188,0.051,0.1095,0.0982,311,3,0,0,0,2,2,0,57,0.272,0.287,0,1,0,17376,0,0,9.6,2,0,30,3,1,1,4,3,27336,5
B11293,Ishaan Gupta,36,Delhi,business,0.9,21296,3,2,132000,12,education,0,1,1,0,2.0,0,0,20403,12955,17628,0.034,0.0251,-0.0662,384,0,1,2,2,0,0,2,48,0.255,0.055,0,1,1,18693,2,4.2,7.4,1,1,26,0,0,0,2,4,25515,4
B11294,Nikhil Nair,32,Hyderabad,daily-wage,13.8,63554,4,1,122000,12,medical,0,6,6,0,3.6,0,0,62772,40317,22871,0.028,0.0234,-0.1064,276,0,0,2,2,1,1,2,94,0.212,0.037,0,1,0,54938,5,4.9,6.8,3,0,75,4,0,0,16,4,233428,0
B11295,Kiran Bose,53,Ahmedabad,self-employed,4.9,21858,3,1,123000,18,education,0,2,2,2,18.8,0,32,20871,16539,14050,0.086,0.0366,0.0101,372,2,1,2,2,2,2,2,37,0.229,0.217,0,2,0,21096,3,4.7,3.3,3,0,88,0,0,0,2,3,16994,0
B11296,Geeta Khan,27,Mumbai,self-employed,1.3,36620,5,1,296000,6,medical,0,1,1,1,20.1,0,39,35510,27972,23962,0.049,-0.0873,0.0034,336,2,1,0,2,1,2,0,48,0.373,0.211,0,1,0,37372,1,3.8,5.1,1,0,111,3,0,0,4,5,54772,4
B11297,Pooja Verma,33,Mumbai,salaried,3.9,51022,3,1,181000,12,education,0,4,4,2,13.6,0,12,52528,30353,17276,0.043,0.05,0.0312,322,0,0,2,2,2,2,2,71,0.247,0.078,0,1,0,48566,3,3.6,11.0,3,1,105,2,1,0,16,6,118080,2
B11298,Ira Reddy,37,Bengaluru,salaried,3.0,46371,6,1,161000,18,personal,0,5,5,1,25.4,0,19,41920,27247,15650,0.061,-0.074,-0.1222,359,0,0,2,2,2,2,2,77,0.359,0.046,0,2,0,37613,4,3.5,8.9,0,0,37,2,1,0,33,6,67935,0
B11299,Rajesh Iyer,41,Hyderabad,self-employed,1.6,53935,5,2,313000,6,business,0,2,0,6,7.7,3,50,49473,30380,34435,0.135,0.1323,-0.1027,340,1,1,2,0,0,0,2,60,0.388,0.231,1,1,0,27324,1,4.9,7.0,0,1,63,3,1,0,7,1,168917,1
B11300,Kiran Joshi,30,Hyderabad,self-employed,2.4,21729,4,2,58000,3,business,0,2,1,4,29.1,0,18,20715,16594,17980,0.066,-0.0214,0.0868,372,1,1,2,2,2,2,1,40,0.357,0.081,0,1,0,21944,2,3.9,11.5,4,0,39,2,1,1,1,3,29343,5
B11301,Anil Pillai,34,Mumbai,salaried,5.9,42148,5,4,87000,12,home-repair,0,3,2,3,27.3,1,22,36834,27142,24890,0.02,-0.0881,0.1264,274,1,2,2,0,2,0,0,48,0.326,0.205,0,1,1,32073,1,4.1,10.0,3,0,84,1,0,0,2,6,90662,0
B11302,Rohan Pillai,26,Chennai,salaried,8.7,78750,5,4,159000,3,home-repair,0,7,7,1,7.0,0,47,77955,48788,26316,0.059,0.0114,0.0211,317,0,0,2,2,2,2,2,77,0.343,0.077,0,1,0,84137,6,4.0,11.1,3,1,76,0,1,0,19,6,84918,2
B11303,Priya Nair,21,Mumbai,self-employed,14.8,79726,6,0,239000,3,education,0,8,8,0,1.0,0,0,81302,55009,22310,0.085,0.0514,-0.1305,366,0,0,2,2,2,2,2,99,0.333,0.052,0,1,1,85549,3,3.7,7.9,1,2,67,2,1,1,27,3,255186,2
B11304,Ananya Singh,23,Indore,daily-wage,0.0,25904,3,1,81000,6,home-repair,0,1,1,0,2.5,0,0,24767,14997,18960,0.059,-0.0513,0.0214,307,1,0,2,0,2,1,2,61,0.403,0.103,0,1,1,23636,0,0,4.7,2,0,81,3,0,0,1,5,23189,1
B11305,Aadhya Iyer,42,Mumbai,salaried,14.1,65467,3,3,214000,6,personal,0,2,2,1,14.5,0,24,63389,37200,18346,0.018,-0.0505,-0.1214,350,0,0,2,2,2,2,2,85,0.293,0.082,0,1,0,62562,6,4.5,7.6,2,3,114,2,1,0,21,6,209761,2
B11306,Pooja Mehta,41,Delhi,salaried,3.0,59775,4,2,127000,6,home-repair,0,3,3,1,25.4,0,48,54534,33964,15426,0.067,-0.0577,-0.0959,382,0,0,2,2,2,2,2,99,0.324,0.11,0,2,0,52289,4,4.4,1.7,3,2,18,2,0,0,32,6,208915,0
B11307,Nikhil Chopra,27,Delhi,self-employed,1.0,50653,1,2,207000,24,education,0,5,5,3,14.6,0,41,49220,33742,37949,0.059,-0.0385,-0.2075,449,1,1,1,2,2,2,2,62,0.154,0.083,0,1,0,44273,1,4.3,6.9,2,1,88,4,1,1,9,1,91858,1
B11308,Rahul Rao,35,Kolkata,daily-wage,0.4,16594,4,4,98000,24,medical,0,1,1,0,1.9,0,0,16600,11228,14144,0.042,0.0153,-0.0415,338,0,0,2,0,0,0,2,35,0.253,0.089,0,1,2,17442,0,0,11.1,4,1,63,1,1,1,7,2,47892,4
B11309,Kabir Nair,30,Delhi,business,5.6,34149,2,4,117000,24,medical,0,5,5,0,2.2,0,0,31730,21036,10136,0.052,0.0038,-0.0349,367,0,0,2,2,2,2,1,74,0.133,0.081,0,1,1,33900,4,3.6,9.3,1,1,63,3,1,0,18,3,44805,0
B11310,Kiran Nair,54,Mumbai,salaried,5.7,24349,5,3,168000,18,education,0,2,2,2,6.1,0,22,23172,14123,18196,0.06,0.0496,0.0783,278,1,1,2,1,2,2,2,49,0.469,0.169,0,4,0,21554,1,3.9,7.6,1,0,87,1,0,0,2,6,59807,3
B11311,Neha Nair,29,Mumbai,salaried,3.8,65721,2,1,162000,6,business,0,5,5,1,22.4,0,22,64585,37026,16794,0.032,0.0307,-0.1722,417,0,0,2,2,2,2,2,76,0.188,0.07,0,1,2,70030,3,4.7,9.1,3,0,111,4,1,0,15,6,146262,1
B11312,Sneha Das,40,Bengaluru,self-employed,3.0,58526,5,2,145000,24,medical,0,2,2,0,3.9,0,0,55859,35017,18716,0.061,0.0508,-0.0677,339,0,0,2,1,2,2,2,59,0.246,0.116,1,2,0,51112,4,3.5,1.9,0,2,16,1,0,0,7,3,19686,0
B11313,Sunita Pillai,26,Delhi,salaried,3.4,78106,2,3,183000,6,business,0,6,6,0,4.5,0,0,81759,47377,27701,0.062,-0.0357,-0.065,296,1,0,2,2,2,2,2,83,0.451,0.116,0,2,1,77449,4,4.9,1.4,4,2,15,3,1,1,24,6,17560,0
B11314,Diya Kulkarni,35,Jaipur,salaried,4.2,27278,5,2,43000,12,personal,0,6,6,1,20.7,0,15,26597,18549,8206,0.041,-0.0351,-0.0962,272,0,0,2,2,2,2,2,56,0.436,0.119,0,2,0,27274,3,4.3,10.6,1,0,42,2,1,1,18,6,41351,0
B11315,Sanjay Agarwal,32,Nagpur,salaried,4.4,23611,1,1,60000,24,medical,0,5,4,2,16.6,1,16,23967,19530,19072,0.047,-0.0305,0.0285,253,0,1,2,0,2,2,0,64,0.305,0.187,0,1,2,20463,0,0,6.1,3,0,103,1,0,0,2,6,31113,1
B11316,Myra Chopra,37,Delhi,salaried,0.4,33321,3,3,222000,6,business,0,6,2,4,6.7,3,42,33669,27365,29742,0.101,0.0599,0.0557,307,1,1,1,1,2,2,2,59,0.277,0.076,1,2,0,48123,2,4.0,6.9,2,1,36,4,3,3,5,2,35799,1
B11317,Kabir Reddy,28,Bengaluru,daily-wage,8.7,50493,1,3,86000,6,personal,0,3,3,1,9.5,0,13,50281,30871,16056,0.075,-0.0226,0.1333,360,0,0,2,1,2,2,2,99,0.208,0.02,0,1,0,46279,6,4.0,4.3,0,2,68,4,0,0,19,5,196009,2
B11318,Anita Reddy,35,Kochi,salaried,3.5,31803,1,3,104000,12,home-repair,0,1,0,4,11.1,0,8,31730,23202,24926,0.045,-0.024,0.057,269,1,0,2,0,1,2,2,45,0.259,0.097,0,1,0,27210,3,3.6,10.3,1,1,73,2,1,0,6,6,0,1
B11319,Kabir Nair,49,Hyderabad,salaried,1.6,11988,5,2,106000,18,education,0,1,1,0,3.8,0,0,11033,7360,10124,0.07,0.0757,0.1019,336,0,2,2,0,2,2,1,52,0.428,0.169,0,1,0,9845,2,4.0,5.8,2,0,94,2,1,1,2,6,12032,5
B11320,Deepak Verma,53,Surat,salaried,4.7,41872,5,2,74000,12,business,0,1,1,1,28.4,0,48,41273,28419,12846,0.031,-0.0393,0.0476,315,0,0,2,2,2,1,2,71,0.373,0.058,0,1,0,44462,3,3.8,11.1,3,0,77,3,0,0,29,6,131047,0
B11321,Sunita Iyer,19,Lucknow,daily-wage,6.7,37014,6,1,85000,12,business,0,6,6,1,15.4,0,9,38231,20952,11996,0.069,0.0139,-0.0124,332,0,0,2,2,1,2,2,66,0.203,0.029,0,1,1,40162,6,3.9,4.7,2,1,118,4,1,1,8,5,0,2
B11322,Ira Pillai,24,Bengaluru,salaried,2.6,39774,4,0,93000,12,home-repair,0,4,4,0,2.3,0,0,36864,19595,12105,0.031,-0.0507,-0.0083,301,1,0,2,2,2,0,1,61,0.375,0.116,0,1,0,34274,4,4.4,7.4,4,1,104,4,0,0,30,6,0,2
B11323,Aarav Iyer,43,Delhi,daily-wage,1.2,14961,4,3,41000,18,education,1,0,0,0,0.1,0,0,14251,8882,11178,0.078,-0.0288,0.1033,296,0,1,2,0,0,1,2,50,0.216,0.085,0,2,0,13174,3,4.1,10.8,2,1,81,1,1,1,1,3,30826,3
B11324,Ira Pillai,39,Bengaluru,self-employed,7.0,87940,6,4,273000,12,personal,0,6,6,0,0.9,0,0,81973,56154,25276,0.066,-0.0288,0.0285,392,0,0,2,2,2,2,2,89,0.335,0.097,0,1,1,71926,4,4.1,8.9,0,1,97,0,1,1,18,0,293712,0
B11325,Vihaan Khan,27,Hyderabad,self-employed,6.0,45756,6,0,158000,12,medical,0,3,3,1,11.5,0,33,46729,33247,16390,0.069,0.0381,0.0253,247,0,0,2,2,1,2,1,79,0.271,0.072,0,1,1,51100,2,4.1,9.2,0,0,107,0,0,0,19,2,73216,2
B11326,Neha Das,38,Delhi,salaried,10.0,73524,3,0,280000,12,personal,0,8,8,1,24.7,0,16,75081,43208,24396,0.027,0.0903,0.1692,211,0,0,2,2,2,2,2,82,0.232,0.068,1,1,0,74114,6,3.5,2.2,0,0,75,0,0,0,6,6,312253,1
B11327,Reyansh Patel,28,Bengaluru,salaried,10.4,98179,4,4,369000,12,medical,0,7,7,0,1.3,0,0,91363,54360,24306,0.062,-0.0572,-0.021,358,0,0,2,2,2,2,2,88,0.387,0.115,0,1,0,77865,6,3.6,7.9,4,2,119,1,0,0,15,6,340074,1
B11328,Amit Kulkarni,45,Jaipur,self-employed,1.4,21830,5,4,142000,3,personal,0,3,1,5,20.9,1,26,19941,13718,14800,0.079,-0.0024,0.1557,397,0,2,0,1,0,1,1,38,0.219,0.196,0,3,0,15193,0,0,1.9,4,1,102,3,0,0,0,3,0,1
B11329,Ravi Sharma,38,Delhi,business,3.2,54959,6,1,165000,6,home-repair,0,4,4,1,5.8,0,58,54228,40387,18263,0.066,0.0412,-0.0199,275,0,0,2,2,2,2,1,67,0.393,0.051,0,4,0,51952,5,4.1,2.5,4,2,16,1,0,0,29,2,160271,1
B11330,Ishaan Khan,50,Delhi,salaried,4.0,32813,6,4,211000,3,education,0,5,4,1,17.2,1,18,33639,22713,22524,0.061,0.0678,0.159,248,2,0,2,2,2,0,1,68,0.378,0.136,0,1,1,31512,2,4.7,5.0,4,1,61,0,1,0,1,6,13039,1
B11331,Anita Kulkarni,40,Bengaluru,self-employed,0.1,24898,4,1,57000,24,education,1,0,0,0,3.0,0,0,23030,14912,19414,0.084,0.0582,-0.0929,339,1,0,2,2,0,0,2,52,0.402,0.258,0,1,0,23208,1,3.8,1.6,4,0,53,3,1,1,2,5,40135,4
B11332,Ira Mehta,46,Delhi,salaried,11.9,91758,1,0,295000,12,home-repair,0,2,2,1,22.5,0,14,87650,56975,28549,0.063,0.0864,0.001,351,0,0,2,2,2,2,1,56,0.284,0.106,0,1,0,87941,3,4.9,9.5,2,0,53,3,1,0,13,6,357636,1
B11333,Myra Joshi,44,Bengaluru,business,3.3,66326,6,3,218000,18,business,0,4,4,2,25.6,0,25,62958,39443,17700,0.076,-0.0414,0.0139,234,0,0,2,2,1,1,1,84,0.298,0.052,0,1,0,65842,4,4.4,6.6,1,3,109,0,1,1,13,1,16876,0
B11334,Priya Singh,34,Bengaluru,business,2.1,55881,6,3,86000,6,home-repair,0,6,6,2,8.8,0,25,55302,37242,19400,0.066,0.077,0.0644,359,0,2,2,2,2,2,2,74,0.445,0.055,0,1,1,58750,3,4.6,9.6,1,1,36,4,0,0,17,4,104045,2
B11335,Kavya Verma,47,Mumbai,daily-wage,1.1,17194,3,2,130000,3,personal,0,1,1,0,3.3,0,0,16056,10900,14211,0.06,0.0932,0.0274,378,1,1,2,2,2,2,2,31,0.253,0.024,1,1,0,14951,3,4.8,1.6,0,1,101,0,0,0,9,4,22981,4
B11336,Amit Khan,25,Chennai,salaried,5.3,41605,5,1,228000,6,medical,0,5,5,3,20.1,0,24,45343,28888,26502,0.013,-0.046,-0.1499,307,1,0,2,2,2,0,2,66,0.233,0.091,0,3,0,38794,2,4.1,9.5,2,0,99,0,1,1,4,6,37946,4
B11337,Amit Gupta,44,Delhi,salaried,3.0,82900,3,3,263000,24,home-repair,0,3,3,1,9.8,0,23,84628,50879,27877,0.036,0.0124,0.047,401,0,0,2,2,2,2,1,93,0.307,0.098,0,2,0,84939,5,4.2,10.7,2,0,47,3,1,1,13,6,278416,1
B11338,Amit Mehta,39,Bengaluru,self-employed,2.9,40341,1,0,294000,12,business,0,2,1,3,6.4,1,30,39793,31307,26093,0.045,0.0233,-0.2842,327,1,1,1,2,1,2,2,48,0.299,0.082,0,3,0,35642,0,0,1.1,3,0,113,4,1,0,3,0,20874,4
B11339,Neha Chopra,46,Delhi,salaried,3.9,30985,4,2,64000,3,home-repair,0,4,3,3,28.1,1,50,30628,22704,14457,0.064,0.0298,0.1001,348,0,0,0,2,1,2,0,60,0.381,0.075,0,2,0,28450,0,0,3.0,4,1,60,2,0,0,2,6,98544,3
B11340,Sai Gupta,41,Indore,daily-wage,13.1,80906,1,2,156000,12,medical,0,4,4,0,1.1,0,0,74269,46432,31057,0.046,0.0118,-0.0762,330,1,0,2,2,2,2,2,93,0.394,0.093,0,1,0,65752,4,4.4,9.9,3,3,91,3,0,0,30,0,298255,1
B11341,Rahul Reddy,35,Kochi,self-employed,2.2,65050,6,2,155000,18,home-repair,0,1,1,1,21.8,0,10,61008,37392,24501,0.055,-0.0749,-0.0463,308,0,0,2,2,2,2,2,68,0.271,0.095,0,1,0,53343,3,4.6,3.6,2,3,59,4,0,0,6,3,148003,0
B11342,Ira Verma,44,Hyderabad,business,0.1,34849,3,0,80000,18,education,0,2,0,6,28.2,2,23,32298,22843,27377,0.039,0.0192,-0.0628,342,1,0,2,1,2,0,2,63,0.211,0.227,1,5,0,46948,0,0,6.9,4,0,84,1,3,0,3,4,41207,3
B11343,Ishaan Verma,32,Hyderabad,self-employed,5.2,47239,1,0,82000,18,business,0,4,4,2,24.3,0,46,48759,34124,15810,0.054,0.0295,0.164,388,1,0,2,2,1,2,2,50,0.168,0.059,0,1,0,52951,4,4.7,3.6,0,0,51,2,1,1,34,3,16454,0
B11344,Diya Sharma,49,Lucknow,daily-wage,2.1,40881,4,4,134000,6,education,0,2,2,2,25.5,0,32,37866,20779,14533,0.045,-0.0361,0.1316,304,0,0,1,2,2,2,2,63,0.19,0.021,0,1,0,41010,6,4.2,1.1,0,0,44,3,1,1,29,5,39206,0
B11345,Geeta Iyer,35,Pune,salaried,2.4,43531,6,3,208000,6,personal,0,2,0,6,22.3,1,55,40107,26898,33291,0.085,0.0024,-0.0603,371,0,0,2,0,0,2,0,59,0.324,0.133,0,5,0,23796,2,4.4,4.4,1,1,81,2,3,0,0,1,88671,3
B11346,Sneha Joshi,26,Pune,salaried,7.0,25546,6,0,70000,12,home-repair,0,4,4,0,4.9,0,0,26752,16372,8081,0.056,-0.0845,-0.105,362,0,0,1,2,2,1,2,47,0.196,0.113,0,1,2,27621,5,4.2,5.5,0,1,34,1,0,0,19,6,2867,2
B11347,Kavitha Khan,58,Bengaluru,self-employed,6.1,54407,3,3,92000,18,education,0,1,1,0,0.3,0,0,58500,38507,16617,0.06,-0.0258,-0.1273,397,0,0,2,1,2,2,2,70,0.313,0.038,0,1,1,58880,6,4.4,3.8,0,1,62,3,1,1,35,3,119931,0
